0,57,439,2179,1816,719,842,822,1125,1724,2107,10989,57558,15209,1053,754,762,652,809,584,304,251,195,178,142,106,
0,42,390,1977,2015,657,930,837,1108,1699,2224,10409,59565,13845,998,741,820,736,717,491,308,271,222,153,125,96,
0,69,414,1986,2066,596,770,909,1183,1757,2170,10253,59541,13913,1081,742,775,766,724,550,299,233,183,169,136,91,
0,86,515,2073,1885,595,726,809,1250,1818,2234,10025,59630,14021,1087,704,787,738,774,515,301,245,171,173,127,87,
0,59,420,1806,2224,627,733,824,1331,1800,2337,10403,58792,14309,1091,751,775,703,814,495,299,248,163,149,141,82,
0,43,370,1464,2394,726,869,854,1264,1825,2574,10419,58541,14378,994,753,801,743,727,548,302,235,180,165,141,66,
0,43,323,1221,2655,844,903,872,1257,1796,2670,10239,58469,14378,1021,742,757,759,747,531,316,268,179,171,137,78,
0,21,225,1012,2776,1078,964,904,1376,1822,2578,10302,57959,14660,975,702,810,711,738,533,360,279,214,188,105,84,
0,14,232,963,2833,1189,1030,991,1335,1766,2629,10699,57339,14582,1004,691,790,699,768,592,338,268,199,200,138,87,
0,7,266,962,2784,1188,1023,1004,1457,1877,2653,10900,57043,14326,999,725,813,728,823,533,345,284,227,175,129,105,
0,19,255,1092,2746,1146,1091,993,1302,1874,2745,10869,56950,14345,1087,736,816,683,770,570,384,268,184,215,142,94,
0,21,233,1005,2887,1294,1034,915,1330,1901,2664,10983,57245,13889,1089,717,779,735,817,541,326,294,223,221,131,102,
0,27,248,944,2923,1330,1012,992,1354,1806,2705,11277,56556,14220,1121,715,728,714,830,578,325,292,226,219,143,91,
0,35,292,1111,2839,1209,1027,994,1298,1841,2672,11273,56721,14005,1147,707,787,705,802,582,352,304,232,198,158,85,
0,45,301,1137,2781,1262,1019,999,1284,1841,2702,11038,57074,13766,1200,705,784,726,801,617,345,281,226,194,150,98,
0,37,280,1050,2847,1308,1067,1010,1259,1874,2663,11471,56571,13854,1128,705,764,736,789,600,374,311,222,192,160,104,
0,31,312,1525,2481,1098,1087,965,1344,1880,2753,10596,59435,11834,1127,749,807,707,803,539,337,318,233,185,125,105,
0,49,367,1370,2657,1128,1068,987,1313,1902,2634,11248,58577,11911,1148,741,776,660,788,631,376,318,267,168,166,126,
0,54,332,1243,2737,1243,1121,960,1333,1904,2693,11859,57806,11933,1107,754,785,694,774,604,373,344,262,185,144,132,
0,57,330,1152,2710,1334,1149,919,1377,1927,2727,12323,57695,11548,1039,744,784,735,748,620,357,332,261,212,178,118,
0,53,323,1096,2820,1268,1064,1045,1356,1898,2771,13555,56745,11205,1054,745,767,706,761,627,391,335,240,223,193,135,
0,61,336,1030,2812,1246,1062,1039,1336,1886,2843,14743,56496,10265,1079,701,787,656,818,643,396,339,248,220,197,137,
0,53,324,1006,2808,1257,1017,1045,1295,1991,2753,14534,57027,9983,1054,724,772,674,834,632,427,365,255,237,192,117,
0,65,308,992,2773,1288,1012,1031,1348,2008,2789,14945,56862,9668,1070,673,761,696,848,634,379,349,298,270,203,106,
0,51,306,907,2760,1362,999,1062,1326,1933,2804,15406,56605,9488,1026,734,789,705,820,634,415,375,286,284,179,120,
0,47,298,852,2801,1364,1048,998,1358,1901,2739,15215,57154,9134,1054,757,804,713,821,628,392,408,302,292,200,96,
0,40,292,859,2843,1369,976,999,1351,1946,2689,14962,57654,8948,1064,697,820,730,844,600,385,393,327,315,163,110,
0,68,263,874,2841,1326,994,971,1387,2025,2729,15369,57081,8932,1067,721,813,701,863,634,375,430,326,274,211,101,
0,50,251,850,2795,1332,1130,896,1307,2029,2767,15438,57177,8832,1058,751,777,699,875,607,394,435,338,262,224,102,
0,46,242,864,2896,1295,920,948,1408,1944,2795,15652,56943,8831,1071,704,802,727,861,628,420,482,298,269,207,123,
0,34,263,882,2825,1259,929,928,1463,1995,2726,15895,56787,8622,1144,771,821,736,857,637,446,449,289,280,208,130,
0,23,256,753,2951,1096,969,937,1389,2115,2763,15213,59108,6860,1218,879,843,812,831,599,430,477,301,297,158,98,
0,29,272,553,2675,1503,1031,918,1384,1890,2988,14914,58820,7112,1372,926,898,725,846,663,442,489,341,285,190,110,
0,39,285,600,2610,1556,991,946,1287,1956,2941,15585,58039,7231,1384,875,823,728,886,667,533,463,328,283,215,125,
0,68,301,740,2740,1276,953,889,1386,1957,2933,15377,58156,7207,1447,862,810,738,926,715,454,474,331,293,193,150,
0,61,294,786,2656,1368,950,859,1400,2019,2833,16662,56530,7412,1426,880,854,784,932,743,470,480,344,257,197,179,
0,46,263,816,2652,1410,924,925,1404,1949,2846,16455,56704,7398,1450,918,815,784,894,712,484,506,345,333,209,134,
0,22,214,839,2760,1382,965,931,1314,1993,2891,16266,56907,7325,1511,923,821,769,878,720,510,491,329,296,223,96,
0,40,249,844,2596,1526,905,959,1412,2035,2794,16726,56535,7156,1535,897,819,759,969,706,454,490,378,294,186,112,
0,39,207,672,2604,1588,1020,998,1392,1923,2948,17171,56261,6890,1521,900,855,809,924,716,496,529,332,283,192,106,
0,21,229,697,2599,1643,1090,974,1295,1935,2901,17963,55499,6893,1534,884,864,728,931,772,468,518,360,320,175,83,
0,28,217,670,2601,1715,1026,960,1373,1993,2912,18102,55251,6873,1561,883,833,760,905,775,511,542,335,280,164,106,
0,23,159,591,2767,1655,1063,1021,1336,2017,3056,18269,54945,6909,1478,912,837,769,883,756,534,509,354,288,177,68,
0,17,229,854,2913,1285,1003,932,1397,2134,2995,18870,54257,6926,1585,865,774,786,885,705,504,549,372,292,157,90,
0,18,251,885,2809,1349,981,970,1453,2195,2839,18728,54302,7077,1545,885,799,738,894,695,533,585,351,235,163,96,
0,33,199,772,2882,1440,988,983,1452,2133,2899,19478,53459,7110,1526,871,798,700,877,781,543,549,387,268,162,86,
0,23,190,683,2899,1521,972,924,1444,2017,3090,19360,54570,6257,1445,893,832,786,845,699,530,547,369,297,122,61,
0,40,212,832,2912,1523,937,893,1350,2184,2847,19517,53840,6786,1434,917,830,715,902,722,523,520,400,319,164,57,
0,47,222,900,2866,1557,984,882,1387,2170,2773,19382,53933,6646,1544,870,837,723,872,763,467,549,448,305,170,79,
0,37,220,968,2871,1517,938,969,1386,2099,2784,18845,54339,6831,1548,837,820,692,883,726,516,556,420,322,179,73,
0,34,270,920,2918,1452,1022,934,1307,2235,2763,19344,53419,7181,1550,852,771,698,825,735,504,659,403,311,167,102,
0,35,254,937,2778,1608,982,967,1361,2234,2697,19276,53344,7341,1530,852,779,677,838,711,539,632,422,314,162,106,
0,48,212,901,2842,1600,940,958,1514,1993,2784,19234,53388,7364,1518,918,714,691,836,756,516,604,451,326,165,103,
0,52,243,787,2916,1701,1079,867,1287,2153,2696,19202,53310,7545,1436,846,767,670,873,769,534,589,400,351,201,102,
0,56,210,809,2984,1555,1156,869,1289,2112,2805,19344,53084,7519,1505,838,714,726,847,731,528,609,437,380,189,80,
0,25,199,799,2939,1597,1072,979,1323,2041,2902,19650,52704,7605,1494,809,731,684,881,747,538,591,407,394,186,79,
0,27,188,777,2848,1752,1034,966,1426,2169,2878,19612,52621,7572,1467,830,732,681,836,729,542,597,434,394,184,80,
0,37,228,809,2868,1686,1157,913,1323,2112,2991,20120,52048,7504,1579,819,690,662,866,718,477,664,446,405,185,69,
0,34,233,825,2847,1704,1142,915,1330,2086,3017,20076,52066,7534,1559,821,696,657,863,729,487,647,450,400,191,67,
0,32,263,688,2889,1849,1130,988,1234,2218,3093,20319,51623,7640,1474,823,708,672,802,724,492,596,490,365,181,83,
0,37,281,683,2893,1852,1139,970,1204,2255,3180,20877,50986,7585,1475,850,747,642,796,723,506,599,442,379,192,83,
0,20,234,672,2886,1831,1105,1057,1261,2390,2914,21091,52227,6304,1533,855,721,712,737,667,472,640,422,407,152,66,
0,333,5813,6570,8258,3420,8482,6436,3440,2155,14306,21764,3749,2367,1804,1367,1324,1158,1581,1833,2414,1778,594,323,59,48,
0,418,5989,6335,8238,3318,8042,6328,3601,2193,14272,21997,3674,2227,1818,1329,1282,1306,1422,1599,2668,2089,771,355,91,14,
0,363,6539,5841,8221,3150,7983,5664,3735,2326,14192,22070,3393,2218,1708,1325,1443,1263,1503,1626,2771,2571,878,437,136,20,
0,399,6331,6041,8215,3274,7234,6229,3750,2192,14511,22380,3156,2097,1656,1235,1340,1269,1448,1515,2735,2769,929,485,140,46,
0,433,6342,6299,7922,3483,7084,6428,3724,2336,14867,22125,2903,2022,1518,1148,1261,1223,1453,1579,2831,2780,906,503,162,44,
0,472,6061,6301,7988,3704,6416,6293,3832,2345,15299,22147,3191,1950,1474,1213,1214,1135,1389,1393,2757,3069,978,513,197,45,
0,524,5885,6038,8287,3679,5945,6086,4043,2432,15198,21879,2993,2046,1577,1356,1350,1177,1307,1429,2985,3231,1122,578,186,43,
0,564,5723,6073,8292,3576,6002,6045,4008,2488,15514,21713,2921,2079,1623,1335,1303,1218,1303,1405,2918,3345,907,707,260,54,
0,404,5496,6002,8676,3631,6436,5615,3841,2550,15850,21909,2761,1963,1575,1327,1316,1124,1297,1472,3029,3180,864,670,311,77,
0,410,5274,5965,8994,3617,6219,5732,3615,2685,16186,21654,2597,1846,1317,1124,1266,1191,1526,1707,3168,3404,940,598,277,64,
0,571,5298,5821,9215,3615,6320,5587,3539,2593,16836,20988,2581,1670,1255,1094,1168,1172,1451,1607,3385,3744,1019,573,225,49,
0,550,5249,5743,9194,3789,6168,5344,3502,2657,17019,21012,2582,1636,1156,967,1071,1023,1284,1459,3464,4041,1235,823,349,59,
0,555,5135,5534,9683,3943,6231,5254,3691,2549,18146,19931,2508,1565,1193,1001,1135,1107,1241,1560,3315,3748,1154,820,338,39,
0,600,5046,5590,9844,4069,6369,5280,3887,2421,18705,19391,2442,1428,1095,1192,1317,1059,1288,1528,3217,3412,1124,712,321,39,
0,215,5504,5112,10186,4097,6814,4897,3671,2667,19791,18355,2241,1558,1270,1124,1177,1140,1262,1577,3465,3325,1040,579,258,51,
0,389,5324,5320,10063,4037,6437,5061,3748,2643,20321,18724,2099,1278,1005,880,1056,1091,1397,1716,3348,3411,1040,646,294,48,
0,518,5071,5203,10195,4051,6392,4867,3811,2716,21157,18252,2097,1200,852,798,990,1080,1206,1697,3448,3603,1197,628,287,60,
0,599,4617,5110,10264,4166,6393,4936,3828,2750,20979,18095,2209,1182,859,813,1046,1063,1296,1731,3445,3795,1241,653,250,56,
0,593,4359,4955,10340,4273,6168,4947,3955,2802,20641,17928,2121,1209,923,931,1089,1072,1320,1771,3767,4068,1278,591,235,40,
0,686,3964,4914,10349,4268,6384,4886,4163,2799,20290,17700,2184,1166,1013,902,1173,1141,1307,1816,3978,4323,1219,507,215,29,
0,21,66,560,3225,2593,3916,4354,6851,10491,9313,33597,6275,2635,2311,2671,5883,4261,1522,444,184,124,43,28,8,0,
0,9,152,798,2809,1570,972,985,1435,2203,3192,17836,54664,7991,1192,899,956,875,915,687,426,394,181,177,54,4,
0,18,158,805,2977,1524,940,961,1451,2165,3082,17210,55186,8086,1258,893,954,898,928,657,433,362,192,162,68,8,
0,23,172,837,3008,1509,961,965,1465,2142,2973,15371,56923,8354,1221,929,967,823,944,636,381,319,217,160,71,5,
0,25,222,817,3155,1499,993,918,1468,2167,2938,13743,58120,8610,1250,940,986,856,928,650,403,279,189,146,65,9,
0,30,186,803,3154,1577,991,874,1518,2052,2868,12727,58191,9725,1360,916,914,822,988,686,356,288,139,135,64,12,
0,77,248,967,3185,1345,987,862,1445,2191,2937,11273,59068,10324,1280,899,931,848,939,665,360,241,137,104,46,17,
0,77,217,846,3398,1385,905,910,1480,2201,3027,10315,59473,10820,1229,887,992,841,919,656,331,208,125,94,33,7,
0,60,232,1018,3426,1318,903,897,1390,2140,2906,10278,59883,10666,1267,954,976,845,859,634,317,216,98,67,19,7,
0,34,198,754,3645,1312,918,921,1477,2161,2951,7954,61529,11429,1198,985,1016,887,797,579,300,196,65,46,20,4,
0,38,226,857,3481,1417,921,934,1466,2213,2909,7948,59532,13363,1283,907,954,816,861,588,298,193,88,53,21,9,
0,55,248,1032,3243,1443,903,968,1384,2126,2971,7283,58556,15133,1238,927,953,805,789,611,294,222,105,66,21,0,
0,60,274,1004,3274,1376,943,941,1340,2117,2814,7117,56243,17790,1307,950,952,814,856,586,239,200,96,61,20,2,
0,54,250,889,3425,1365,916,871,1246,2030,2802,6971,54752,19655,1352,944,1008,821,850,574,238,179,113,47,18,6,
0,77,368,1478,3138,970,807,735,1216,2050,2596,6875,53997,20839,1426,976,971,833,861,535,266,187,110,49,14,2,
0,73,320,1225,3181,1131,878,751,1210,1951,2583,6923,52955,21810,1455,1066,1061,800,822,554,268,175,96,70,18,0,
0,80,363,1283,3123,999,902,766,1132,1845,2481,6972,51228,23455,1468,1173,1136,896,836,634,271,165,91,56,16,5,
0,75,400,1170,3181,963,869,766,1158,1792,2441,6805,50588,24037,1448,1197,1190,947,894,680,306,225,122,92,23,7,
0,78,386,1200,3257,931,879,780,1128,1752,2343,6554,49632,25298,1402,1168,1207,914,968,687,325,227,129,92,30,9,
0,78,392,1155,3342,1025,877,801,1070,1648,2193,6426,48259,26886,1418,1174,1174,984,937,706,354,240,117,81,27,12,
0,75,367,1295,3285,950,832,821,1038,1734,2124,6421,46879,28377,1443,1058,1189,962,970,700,371,233,122,93,28,9,
0,72,394,1275,3326,884,821,827,1102,1641,2181,6360,46048,29313,1440,1065,1130,971,938,672,367,255,148,90,44,12,
0,59,408,1212,3312,1080,864,756,1095,1602,2132,6028,45465,30407,1408,1033,1153,933,939,618,332,252,143,95,32,18,
0,78,380,1139,3350,1203,846,800,1057,1630,2127,6090,45175,30596,1507,977,1126,915,941,612,292,240,138,102,45,10,
0,34,327,1190,3352,1122,814,902,1064,1606,2287,5810,45611,30587,1345,1098,1107,896,898,563,286,221,129,93,19,15,
0,66,328,1202,3360,1196,831,835,1098,1540,2341,5789,44502,31612,1424,1023,1069,839,877,589,318,229,151,97,42,18,
0,57,316,1234,3430,1090,840,845,1100,1559,2271,5724,44661,31743,1286,1028,1074,798,883,552,309,241,163,112,47,13,
0,72,433,1911,2954,764,903,878,1128,1397,2140,5489,45347,31657,1146,990,1037,836,847,546,315,225,167,106,63,25,
0,62,365,1680,3198,839,908,951,1093,1408,2161,5960,45865,30828,1142,955,980,795,846,561,288,225,117,74,54,21,
0,50,329,1330,3348,1121,893,937,1159,1388,2057,6119,45236,31380,1240,901,944,758,829,586,275,199,131,95,40,31,
0,58,347,1423,3310,1051,945,911,1126,1455,2005,6043,45318,31394,1316,853,924,719,814,586,306,192,119,92,36,33,
0,65,388,1527,3260,982,933,877,1117,1407,1993,6099,45338,31343,1320,880,958,727,811,585,271,193,121,111,40,30,
0,73,368,1569,3269,910,984,914,1138,1445,1950,6203,45141,31373,1327,894,941,792,788,554,253,169,124,98,66,33,
0,76,376,1500,3347,919,980,942,1122,1444,1928,6342,45497,30999,1317,897,937,726,758,537,248,183,135,82,56,28,
0,61,386,1493,3323,997,970,963,1091,1389,1875,6547,45603,30822,1327,873,957,706,733,517,257,169,136,98,60,23,
0,82,371,1570,3241,995,1002,952,1076,1335,1816,6402,45971,30791,1283,871,922,712,767,503,248,188,113,91,50,24,
0,71,404,1584,3208,999,1028,924,1089,1383,1838,6617,45942,30737,1189,834,889,700,745,496,243,175,113,94,51,23,
0,104,451,1687,3127,972,999,934,1096,1447,1826,6649,45338,31207,1229,818,863,695,715,503,252,182,122,89,58,13,
0,110,430,1748,3135,930,995,1002,1085,1396,1812,6755,45162,31360,1184,780,839,701,714,523,236,184,127,90,57,21,
0,65,380,1514,3322,911,1109,1040,1077,1352,1802,6496,47036,29990,1103,832,834,757,674,413,217,187,101,82,59,23,
0,74,430,1687,3240,867,1053,1028,1109,1375,1732,6676,46110,30769,1050,807,785,644,746,491,241,170,128,79,59,26,
0,74,405,1641,3218,926,1106,1019,1114,1302,1669,6638,44958,31886,1086,800,812,622,725,554,240,236,142,114,70,19,
0,73,391,1556,3259,952,1116,966,1140,1292,1700,6967,43917,32539,1079,795,819,637,755,524,321,226,148,124,63,17,
0,86,416,1538,3294,917,1095,928,1100,1328,1730,7138,43417,32796,1143,810,836,637,736,541,281,257,144,104,78,26,
0,96,383,1612,3270,929,1116,952,1083,1308,1698,7224,42346,33845,1161,763,834,644,717,511,287,218,161,108,77,33,
0,93,392,1640,3199,959,1138,992,1086,1318,1638,7408,42015,34019,1187,781,808,599,721,499,268,235,151,134,65,31,
0,96,430,1740,3082,884,1150,973,1046,1305,1639,7663,41359,34498,1236,769,769,630,707,501,256,229,173,114,93,34,
0,86,416,1603,3177,892,1189,961,1069,1261,1637,7925,41418,34163,1244,785,788,636,655,530,249,224,160,158,108,42,
0,95,427,1667,3109,923,1132,987,1047,1271,1690,8181,40893,34428,1197,774,760,623,691,524,265,219,181,148,100,44,
0,94,469,1689,3116,855,1119,1009,1054,1252,1543,8307,40762,34608,1244,741,778,600,699,508,277,216,166,131,94,45,
0,124,476,1769,3059,876,1109,1019,1059,1179,1533,8437,40273,35051,1144,733,755,652,675,531,274,224,160,126,104,34,
0,103,506,1719,3132,791,1171,988,1041,1166,1510,8473,40387,34919,1190,780,748,685,658,523,270,208,176,115,90,27,
0,129,444,1863,2929,834,1230,996,1053,1108,1513,8582,39900,35362,1151,740,800,709,689,486,249,218,150,119,89,33,
0,100,410,1627,3162,880,1223,970,977,1148,1523,8555,40152,35178,1163,756,805,661,679,510,278,222,155,124,83,35,
0,75,368,1437,3229,873,1307,998,1074,1101,1514,7633,41091,35181,1203,807,853,706,653,417,254,237,150,113,70,32,
0,106,379,1380,3341,877,1180,1047,1012,1175,1419,7890,40803,35304,1145,652,756,712,742,474,274,272,158,155,83,40,
0,132,438,1567,3188,858,1167,998,1095,1085,1393,8022,40542,35357,1130,729,796,645,753,532,280,256,160,121,88,44,
0,95,458,1653,3132,860,1216,939,1075,1083,1370,7902,40977,35060,1232,652,801,659,694,514,285,253,171,148,107,40,
0,105,432,1862,3081,819,1150,975,988,1043,1329,8306,40769,34896,1199,707,742,682,706,537,288,272,191,151,101,45,
0,103,427,1728,3171,789,1214,928,1035,1069,1323,8061,40420,35382,1201,659,807,689,716,584,295,275,190,152,115,43,
0,133,423,1684,3015,1063,1167,899,993,1032,1238,7713,40651,35644,1283,671,795,675,705,565,286,248,197,158,96,42,
0,119,397,1700,3242,849,1210,885,930,1006,1229,7984,40335,35657,1285,687,741,763,697,557,320,293,210,165,82,33,
0,116,447,1759,3069,957,1102,891,972,983,1266,7991,40295,35606,1310,660,779,686,801,568,319,318,184,159,110,28,
0,132,471,1748,3030,985,1060,894,941,980,1242,7887,40424,35606,1320,685,772,701,800,603,295,260,213,173,99,55,
0,149,441,1777,3024,923,1072,892,913,1013,1182,7643,40571,35728,1407,703,746,691,784,594,322,252,211,173,95,70,
0,129,483,1773,2990,944,1053,900,874,1005,1214,7577,40365,35994,1378,724,763,709,776,604,315,275,188,167,129,47,
0,149,474,1844,2923,979,1097,830,849,1003,1193,7682,40030,36282,1345,654,821,700,803,592,317,285,179,165,111,69,
0,122,485,1853,2900,916,1030,812,923,1073,1145,7688,40180,36238,1346,636,769,700,780,592,346,294,196,160,101,91,
0,159,503,1779,2924,935,1069,778,918,1042,1149,7608,40099,36491,1302,644,751,697,766,547,345,312,182,196,111,69,
0,126,448,1611,3196,841,1028,826,901,1022,1181,6540,42810,34908,1343,719,785,737,698,503,362,283,176,159,110,63,
0,139,549,1610,3139,783,1106,852,901,940,1144,7239,42466,34586,1251,617,772,731,773,555,354,320,194,153,130,72,
0,134,489,1426,2933,1294,1066,826,869,923,1088,7483,41730,35157,1306,629,768,715,795,546,341,304,210,161,101,82,
0,162,520,1545,2954,1085,1100,763,847,941,1164,7590,41455,35255,1221,660,772,698,835,595,346,311,203,171,105,78,
0,156,480,1409,3099,1089,1083,776,803,942,1152,7370,40942,36025,1257,660,743,697,800,629,348,322,234,164,134,62,
0,168,473,1593,2974,1016,1092,754,870,916,1204,7421,40393,36407,1285,649,760,695,816,603,371,317,205,184,118,92,
0,198,498,1561,2981,959,1092,778,819,944,1165,7229,40251,36755,1357,622,748,692,797,607,381,310,234,191,130,77,
0,205,525,1728,2782,958,1108,788,812,980,1117,7001,40102,37176,1324,621,712,690,815,609,364,310,236,210,134,69,
0,211,522,1644,2602,1254,1115,780,855,883,1148,7201,39844,37231,1390,616,704,668,827,610,342,331,200,188,128,82,
0,212,529,1717,2752,975,1159,771,853,926,1121,7183,39869,37136,1401,637,709,681,851,611,356,331,228,178,121,69,
0,185,550,1677,2815,946,1075,817,832,940,1129,6693,39902,37588,1415,622,704,709,857,616,359,327,231,182,126,79,
0,181,553,1623,2939,922,1018,821,818,931,1128,6634,40141,37429,1418,646,700,714,862,622,354,309,223,201,113,76,
0,163,513,1702,2804,935,1094,755,856,965,1120,6681,39852,37831,1288,619,698,688,898,653,340,309,228,195,120,69,
0,185,534,1689,2857,831,1132,723,832,1006,1093,6621,39671,38163,1250,649,714,651,873,643,358,313,200,207,119,62,
0,199,509,1614,2867,840,1050,790,781,1012,1140,6727,39745,38040,1298,670,685,663,848,618,390,307,220,175,122,66,
0,117,520,1551,2906,830,1066,814,754,979,1185,5504,42239,36862,1329,747,742,700,738,586,383,302,204,166,95,57,
0,169,534,1501,2968,800,1037,808,787,968,1063,6135,41618,37006,1189,638,818,683,830,624,344,274,221,190,112,59,
0,145,496,1484,3002,804,1039,784,884,908,1105,6014,41611,37150,1251,627,773,683,814,613,354,267,206,188,112,62,
0,192,468,1578,2936,808,1022,711,834,939,1089,6069,41695,37101,1232,642,749,677,798,594,355,299,242,177,113,56,
0,174,506,1589,2796,861,1038,704,791,954,1072,6585,41043,37257,1277,620,723,683,842,578,346,329,241,197,102,68,
0,177,481,1589,2787,819,1044,755,747,953,1035,6478,41220,37309,1264,639,695,700,813,599,344,311,245,195,123,54,
0,160,506,1545,2818,801,1010,825,753,919,1090,6501,41056,37303,1258,638,757,717,828,582,351,357,222,194,111,74,
0,170,493,1615,2706,800,1009,790,791,909,1076,6503,41075,37332,1283,643,721,713,845,618,364,332,239,178,121,50,
0,160,433,1580,2783,806,984,768,817,917,1110,6540,41306,37076,1354,571,696,730,816,583,385,331,248,206,119,57,
0,174,480,1446,2763,925,1041,703,743,915,1056,6544,41281,37229,1299,656,710,685,835,577,370,315,253,196,122,58,
0,155,506,1503,2638,839,1035,816,755,864,1089,6625,41166,37230,1297,654,754,754,825,594,335,332,228,217,106,59,
0,167,471,1571,2511,858,1056,779,805,832,1090,6817,41357,36917,1311,646,713,683,853,602,346,370,244,191,112,74,
0,143,431,1495,2565,826,1012,810,745,922,1083,6770,41728,36769,1300,619,712,688,860,596,381,311,230,194,125,61,
0,138,475,1479,2567,845,1029,762,793,829,1024,6769,41935,36683,1288,618,694,671,833,630,377,329,215,190,147,56,
0,168,475,1506,2504,853,1011,780,788,792,1076,6803,41946,36601,1236,624,716,695,858,622,359,349,224,197,133,60,
0,108,405,1393,2708,772,972,800,806,885,1048,6714,43021,35771,1131,680,791,757,789,543,389,338,216,193,102,44,
0,178,484,1422,2672,758,986,708,753,892,1002,6046,43707,35721,1230,599,720,716,842,587,348,356,237,216,135,61,
0,183,433,1239,2631,1083,974,691,818,818,943,5838,43750,35975,1267,631,693,690,844,570,377,297,212,218,129,72,
0,172,486,1227,2600,1052,991,720,784,816,908,6179,43186,36224,1330,612,682,710,814,601,337,319,225,205,143,53,
0,161,492,1297,2575,906,1022,732,758,838,914,6059,42979,36554,1315,643,731,687,830,626,329,319,227,181,141,60,
0,165,521,1343,2597,863,978,712,777,844,948,6406,42945,36219,1184,663,706,745,836,598,336,314,235,219,135,87,
0,182,506,1333,2584,863,987,746,758,859,906,6395,42757,36282,1205,694,750,754,867,580,327,331,228,241,159,82,
0,188,547,1324,2560,900,993,731,789,805,954,6634,42658,36098,1172,715,755,725,868,605,347,321,240,213,154,80,
0,220,541,1408,2484,856,1005,714,766,865,955,6664,42562,35993,1331,673,717,758,846,626,365,312,242,246,141,86,
0,242,498,1487,2452,824,1009,674,817,863,1008,7047,42282,35730,1392,693,742,728,833,631,389,308,234,247,146,100,
0,232,513,1557,2315,786,1072,673,801,894,967,6961,42678,35559,1345,677,774,727,816,640,367,302,244,239,156,81,
